"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002009","GO:0002009","morphogenesis of an epithelium",212,0.500490200381215,1.52442835276273,1.35465752402808e-05,0.000548636297231374,0.000406257457670342,2269,"tags=44%, list=27%, signal=33%","Ift172/Plxnb2/Igf1r/Tead1/Alms1/Slc12a2/Myo9a/Ahr/Pkd2/Cplane1/Mical2/Foxp1/Cep290/Plxna1/Prkx/Lrp6/Esrp1/Astn2/Fzd3/Shroom3/Clasp2/Rpgrip1l/Robo1/Pkd1/Smarca4/Ptch1/Rbpj/Brpf1/Tsc1/Nfatc1/Arid1a/Fat1/Kdm6a/Nfatc3/Megf8/Jag2/Cc2d2a/Ski/Gatad2a/Rab23/Ccdc40/Casp3/Dicer1/C2cd3/Nrp1/Chuk/Sos1/Arhgap35/Pak1/Ctnnd1/Clic4/Tmtc3/Enpp1/Hectd1/Brd2/Pard3/Mib1/Abl2/Setd2/Rock2/Ift122/Brsk1/Tmem67/Btrc/Tsc2/Btbd7/Enah/Frs2/Phactr4/Dag1/Dlg3/Psen1/Pdgfa/Clasp1/Fem1b/Mtor/Ahi1/Rhob/Mthfr/Exoc5/Nup50/Nckap1/Kdm2a/Pafah1b1/Klhl3/Map3k7/Hif1a/Specc1l/Kdm5b/B4galt1/Kdm2b/Sema4c/Med12"
"GO:0090596","GO:0090596","sensory organ morphogenesis",99,0.577611180848564,1.69795458107632,1.41351131222519e-05,0.000566914100077889,0.000419791913472294,1979,"tags=47%, list=23%, signal=37%","Ift172/Ppp2r3a/Prom1/Casz1/Alms1/Nipbl/Sobp/Pou2f1/Ptn/Sdk1/Cep290/Lrp6/Prkci/Fzd3/Dscam/Atp8a2/Sp1/Abr/Rpgrip1l/Rpgr/Hipk1/Arid1a/Fat1/Myo6/Agtpbp1/Ski/Hipk2/Cdh23/Wdr19/Kcnq1/Enpp1/Sod1/Tshz1/Ift122/Chd7/Abi2/Sp3/Gas1/Dzank1/Frs2/Nf1/Phactr4/Yy1/Zeb1/Ahi1/Slc4a7/Mfn2"
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",67,0.614931643813589,1.74807413548558,1.42738124373906e-05,0.000566972299796738,0.000419835009545114,1793,"tags=55%, list=21%, signal=44%","Cdh4/Pcdh19/Ptprs/Plxnb2/Robo2/Clstn2/Tenm4/Pcdhb1/Sdk1/Cdh2/Atp2c1/Cdhr1/Dscam/Wnk1/Robo1/Kifap3/Pcdh10/Adgrl3/Kirrel3/Clstn1/Fat1/Nrxn1/Pcdhga5/Cdh23/Celsr2/Efna5/Cadm3/Pcdh17/Pcdhb17/Cldn12/Taok2/Pcdhb7/Cxadr/Dscaml1/Celsr3/Pcdh1/L1cam"
"GO:0070588","GO:0070588","calcium ion transmembrane transport",119,0.555329234724596,1.6474952416391,1.460035896808e-05,0.000574419837115606,0.000425349806127726,1446,"tags=37%, list=17%, signal=31%","Itpr1/Gas6/Ppp3ca/Plcb4/Cngb1/Cacna1b/Atp2c2/Ahr/Grina/Cacna1h/Ubr3/Pkd2/Cnga2/Cacna2d1/Letm1/Atp2c1/Faim2/Oga/Spg7/Akap6/Slc24a2/Pkd1/P2rx4/Stim2/Camk2d/Drd2/Slc25a23/Cacna1a/Jph3/Cacnb2/Tmbim6/Bin1/Tmco1/Diaph1/Ank2/Slc25a25/Trpc1/Cbarp/Ibtk/Fbxo11/Cacna1d/Chd7/Prnp/Slc24a4"
"GO:0140029","GO:0140029","exocytic process",69,0.611290125039716,1.74056459440488,1.50742973220177e-05,0.000581980581656591,0.000430948431065258,1780,"tags=52%, list=21%, signal=42%","Unc13c/Cacna1b/Stxbp5/Syt11/Vamp1/Grik5/Osbpl2/Ncam1/Syt7/Rims2/Rims3/Sv2a/Synj1/Stx2/Ykt6/Nrxn1/Pclo/Unc13b/Erc1/Exoc6/Trarg1/Cadps/Gnao1/Kcnb1/Brsk1/Exoc6b/Exoc2/Sytl2/Syt1/Exoc4/Napb/Stxbp1/Rims1/Psen1/Camk2a/Ctbp2"
"GO:0040008","GO:0040008","regulation of growth",308,0.471541844813005,1.45402554937069,1.49550028798023e-05,0.000581980581656591,0.000430948431065258,2052,"tags=38%, list=24%, signal=30%","Sema7a/Cdh4/Ptprj/Ppt1/Arhgap32/Ptprs/Dcx/Sgpl1/Igf1r/Tead1/Dip2b/Nf2/Alms1/Pik3ca/Nipbl/Cyfip1/Pum2/Ahr/Sptbn4/Rb1/D130043K22Rik/Mycbp2/Map1b/Ctnnd2/Ncam1/Plxna4/Ddx3x/Foxp1/Atrn/Mbd5/Bmpr2/Myo5b/Phip/Golga4/Prkdc/Dscam/Akap6/Clasp2/Rims2/Atp8a2/Macf1/Ttc3/Sbf1/Smarca2/Adipor1/Tgfbr1/Smarca4/Ptch1/Spag9/Rbpj/Celf1/Rictor/Drd2/Mtm1/Serpine2/Sgip1/Clstn1/Megf8/Anapc2/Bcl11a/Efna5/Eif4g1/Nrp1/Bcl2l11/Insr/App/Pak1/Dnajb2/Enpp1/Tnks2/Lats1/Sod1/Safb/Mecp2/Ncor1/Adnp/Chd7/Plxna3/Rufy3/Hdac6/Zmat3/Cxadr/Foxk1/Gpat4/Itsn2/Sin3a/Adam15/Syt1/Bmpr1a/Gas1/Atg16l1/Sertad2/Cirbp/Rnf157/Rims1/Afg3l2/Zfyve27/Ep300/L1cam/Acvr1b/Tomm70a/Ncbp1/Dcaf1/Yy1/Gsk3b/Mtor/Nedd4l/Ahi1/Rps6kb1/Shtn1/Nubp1/Gdi1/Jade1/Ndel1/Apc/Ppp1r9b/Crkl/Slc9a1"
"GO:2000147","GO:2000147","positive regulation of cell motility",215,0.499036665637917,1.52030028161401,1.52193082727817e-05,0.000582138541433899,0.000431065398057539,2267,"tags=43%, list=27%, signal=33%","Ptprz1/Akap12/Sema7a/Ptprj/Gas6/Arhgap32/Ppp3ca/Bcas3/Sema6a/Il6st/Igf1r/Dnm1l/Nipbl/Med23/Ptn/Abcc1/Actn4/Syne2/Foxp1/Bmpr2/Sema4g/Mia3/Gcnt2/Wnk1/Clasp2/Sp1/Itgb1/Tgfbr1/P2rx4/Spag9/Camk2d/Rictor/Iqgap1/Pik3c2a/Fat1/Adam9/Ago2/Numb/Jak2/Dock7/Tbc1d24/Dicer1/Nrp1/Diaph1/Insr/App/Pak1/Cpeb1/Pink1/Arhgef2/Abl2/Hmgb1/Map4k4/Rock2/Mapk8ip3/Rufy3/Hdac6/Ssh1/Hdac9/Nfe2l2/Tsc2/Irs2/Smim22/Ssh2/Dock8/Egr1/Tjp1/Arhgap5/Pdgfa/Cd99l2/Acvr1b/Ccar1/Clasp1/Myo5a/Capn7/Gsk3b/Mpzl1/Mtor/Rps6kb1/Shtn1/Rhob/Furin/Apc/Crkl/Lgmn/Calr/Map3k7/Cfap69/Hif1a/Jun/Pak3/Sema4c/Actr3"
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway",185,0.512608490690914,1.55302006291565,1.64183009551208e-05,0.000622238543537652,0.000460758885326713,1319,"tags=32%, list=16%, signal=28%","Akap12/Itpr1/Akap13/Ppp3ca/Plcb4/Cngb1/Dgkd/Gnal/Sort1/Rgs6/Arhgef12/Zdhhc21/Adcy3/Gprc5c/Adgrl1/Pkd2/Adgrl2/Prkx/Git2/Arhgef1/Fzd3/Wnk1/Entpd2/Rims2/Mgrn1/Ece1/Rpgrip1l/Itgb1/Robo1/Ulk4/Agtrap/Rap1gds1/Adgrl3/Drd2/Lmbrd2/Myh9/Slc39a9/Cacna1a/Pde4a/Nrxn1/Inpp5k/Celsr2/Jak2/Ncstn/Psap/Arrdc3/Sorl1/Gabbr2/Ric8b/Insr/App/Trpc1/Gabbr1/Kcnq1/Cacna1d/Crtc3/Gnao1/Abl2/Rock2/Arhgef11"
"GO:0048514","GO:0048514","blood vessel morphogenesis",203,0.502680983986812,1.52892425058753,1.66155375631966e-05,0.000623988960668772,0.000462055044580375,1783,"tags=36%, list=21%, signal=29%","Ptprj/Bcas3/Sgpl1/Sema6a/Unc5b/Slc12a2/Pik3ca/Ahr/Thsd7a/Pkd2/Kat6a/Ptn/Naa15/Arid2/Cdh2/Bmpr2/Prkx/Foxj2/Mia3/Wnk1/Jup/Sp1/Heg1/Itgb1/Robo1/Tgfbr1/Smarca4/Gtf2i/Rbpj/Creb3l1/Brpf1/Myh9/Pik3c2a/Nfatc3/Megf8/Vezf1/Vav2/Ago2/Rnf213/Epn1/Hipk2/Otulin/Dicer1/Nrp1/Sos1/Pbrm1/Ctnnd1/Clic4/Ago1/Enpp1/Zmiz1/Eif2ak3/Pnpla6/Mecp2/Setd2/Hmgb1/Rock2/Chd7/Hdac9/Atf2/Nfe2l2/Adam15/Bmpr1a/Ncl/Add1/Rock1/Nf1/Rasa1/Dag1/Tjp1/Krit1/Pdgfa/Tcf4"
"GO:0035107","GO:0035107","appendage morphogenesis",67,0.6119757912788,1.73967149526311,1.72132923697898e-05,0.000634893846246444,0.000470129958896704,1911,"tags=51%, list=23%, signal=40%","Tbc1d32/Aff3/Pcnt/Nipbl/Dync2h1/Cplane1/Lrp6/Iqce/Ece1/Errfi1/Rpgrip1l/Smarca4/Ptch1/Megf8/Atrx/Ski/Rab23/Ttbk2/Dicer1/Wdr19/C2cd3/Bcl2l11/Enpp1/Mbnl1/Ift122/Chd7/Bmpr1a/Tmem231/Gas1/Lnpk/Psen1/Lmbr1/Ift140/Ift88"
"GO:0035108","GO:0035108","limb morphogenesis",67,0.6119757912788,1.73967149526311,1.72132923697898e-05,0.000634893846246444,0.000470129958896704,1911,"tags=51%, list=23%, signal=40%","Tbc1d32/Aff3/Pcnt/Nipbl/Dync2h1/Cplane1/Lrp6/Iqce/Ece1/Errfi1/Rpgrip1l/Smarca4/Ptch1/Megf8/Atrx/Ski/Rab23/Ttbk2/Dicer1/Wdr19/C2cd3/Bcl2l11/Enpp1/Mbnl1/Ift122/Chd7/Bmpr1a/Tmem231/Gas1/Lnpk/Psen1/Lmbr1/Ift140/Ift88"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",143,0.531385137773314,1.59240087610262,1.93608550467148e-05,0.000705398854885611,0.000522337925645017,2015,"tags=44%, list=24%, signal=34%","Sema7a/Cdh4/Arhgap32/Ptprs/Flrt1/Dcx/Ppp2r3a/Nin/Dip2b/Slc12a2/Cyfip1/Pum2/Ahr/Auts2/D130043K22Rik/Map1b/Ctnnd2/Plxna4/Bmpr2/Myo5b/Plxna1/Lrp6/Golga4/Dscam/Clasp2/Rims2/Macf1/Itgb1/Ttc3/Robo1/Spag9/Iqgap1/Megf8/Anapc2/Usp9x/Bcl11a/Efna5/Nrp1/App/Pak1/Tmtc3/Raph1/Sh3gl2/Mecp2/Adnp/Plxna3/Rufy3/Hdac6/Itsn2/Sin3a/Syt1/Cyfip2/Atg16l1/Rnf157/Rims1/Zfyve27/Ep300/L1cam/Gsk3b/Nedd4l/Shtn1/Gdi1/Ndel1"
"GO:0048732","GO:0048732","gland development",191,0.503762619034742,1.5266278385888,1.94663445792689e-05,0.000705398854885611,0.000522337925645017,2462,"tags=49%, list=29%, signal=35%","Itpr1/Slc7a5/Upf2/Rap1gap/Igf1r/Slc12a2/Atp2c2/Pik3ca/Ahr/Zdhhc21/Braf/Pkd2/Srp54a/mt-Co2/Ptn/Atf7/Plxna1/Lrp6/Esrp1/Prkdc/Npc1/Ash1l/Errfi1/Sp1/Rpgrip1l/Twsg1/Robo1/Tgfbr1/Pkd1/Smarca4/Rb1cc1/Ptch1/Rbpj/Drd2/Serpine2/Ezh1/Kalrn/Nfatc3/Hipk2/Sec63/Jak2/Ccdc40/Psap/Nrp1/Afap1/Bcl2l11/Chuk/Insr/Arhgap35/Ncoa1/Usf2/Ctnnd1/Pck2/Cad/Lats1/Eif2ak3/Zbtb7b/Atf2/Raf1/Sp3/Btrc/Gpat4/Bmpr1a/Btbd7/Irs2/Lipa/Frs2/Nf1/Dag1/Psen1/Arhgap5/Pdgfa/Fem1b/Ift88/Apc/Crkl/Psen2/Hif1a/Jun/Kdm5b/B4galt1/Gak/Smad2/Ube3a/Zmpste24/Smarcc1/Cadm1/Mapk1/Rhbdd3/Icmt/Etv5/Cd2ap/Tet2"
"GO:0007389","GO:0007389","pattern specification process",165,0.521481415402212,1.57556989943229,2.06280296700098e-05,0.000734606815231125,0.000543966009265413,2471,"tags=48%, list=29%, signal=35%","Nme7/Dnah11/Ift172/Ap1b1/Tbc1d32/Robo2/Ppp2r3a/Dync2h1/Pkd2/Kmt2a/Mical2/Cep290/Bmpr2/Lrp6/Rfx3/Cnot3/Prkdc/Shroom3/Rpgrip1l/Robo1/Tgfbr1/Ptch1/Rbpj/Hipk1/Map3k4/Kdm6a/Megf8/Pds5a/Bptf/Cc2d2a/Ski/Hipk2/Celsr2/Rab23/Ccdc40/Abi1/Wdr19/C2cd3/Nrp1/Aida/Mib1/Senp2/Tshz1/Ift122/Tmem67/Ssbp3/Bmpr1a/Ofd1/Gas1/Frs2/Psen1/Ep300/Ift140/Yy1/Zeb1/Btg2/Ift88/Apc/Nckap1/Crkl/Mllt3/Kdm2a/Psen2/Mns1/Hif1a/Tra2b/Tdrd7/Kdm2b/Smad2/Med12/Ldb1/Drc1/Bcor/Smad1/Pofut1/Htt/Dop1b/Mapk8/Arl13b"
"GO:0046903","GO:0046903","secretion",463,0.44442229511309,1.37923662354852,2.0524992558771e-05,0.000734606815231125,0.000543966009265413,1998,"tags=33%, list=24%, signal=27%","Ap2b1/Rhbdf2/Negr1/Unc13c/Itpr1/Ppt1/Ppp3ca/Ap1b1/Cacna1b/Slc38a2/Slc12a2/Uggt1/Nrxn2/Dnm1l/Stxbp5/Syt11/Vamp1/Grik5/Atp9a/Braf/Cacna1h/Osbpl2/Scamp1/Cdk5r2/mt-Co2/Sel1l/C2cd2l/Ncam1/Tmem63b/Tvp23a/Kpna4/Abcc4/Syt7/Myo5b/Nadk/Cbl/Oga/Rfx3/Git2/Mia3/Kcna2/Wnk1/Clasp2/Rims2/Rims3/Abr/Kcnc4/Rap1gds1/Mical3/Sv2a/Tspoap1/Creb3l1/Synj1/Drd2/Serpine2/Myh9/Myh10/Pik3c2a/Arhgef7/Arhgap17/Kalrn/Myo6/Myo18a/Adam9/Ap1g1/Cacna1a/Stx2/Ykt6/Nrxn1/Pclo/Gnptab/Unc13b/Erc1/Celsr2/Jak2/Psap/Efna5/Tbc1d1/Exoc6/Selenot/Trarg1/Afap1/Tardbp/Chuk/Clock/Kcnma1/Trpc1/Cadps/Pak1/Scrn1/Ncoa1/Usf2/Pink1/Gabbr1/Kcnq1/Pck2/Enpp1/Sdf4/Cbarp/Cad/Cacna1d/Ppfia2/Eif2ak3/Mecp2/Gnao1/Epb41l1/Map4k4/Nek7/Kcnb1/Lyst/Srcin1/Chd7/Brsk1/Exoc6b/Zbtb7b/Exoc2/Itsn1/Rab8b/Slc4a8/Hfe/Raf1/Sytl2/Gpat4/Stam/Syt1/Irs2/Vps13a/Exoc4/Napb/Arl8b/Stxbp1/Nf1/Rims1/Pofut2/Psen1/Ncoa6/Ep300/Camk2a/Cry2/Ctbp2/Clasp1/Myo5a/Hap1/Vps4b/Rab11fip2/Ahi1/Atp2a2/Atp13a2/Sacm1l/Nisch/Furin/Mfn2/Cdk16/Exoc5"
"GO:0030855","GO:0030855","epithelial cell differentiation",238,0.486973617722133,1.48920068878711,2.2479724914094e-05,0.000793707210428395,0.000587729020246128,1628,"tags=32%, list=19%, signal=27%","Tjp2/Ppp3ca/Ptprs/Txnip/Il6st/Rapgef1/Prom1/Nf2/Myo9a/Magi1/Zdhhc21/Numa1/Map1b/Jmjd1c/Foxp1/Krt90/Cdh2/Bmpr2/Prkx/Rfx3/Msi1/Esrp1/Foxj2/Shroom3/Errfi1/Map7/Heg1/Tgfbr1/Hydin/Smarca4/Ptch1/Rbpj/Nfe2l1/Cux1/Iqgap1/Fat1/Myo6/Stx2/Akap9/Vezf1/Jag2/Safb2/Atrx/Cdh23/Yipf6/Psap/Kdm6b/Casp3/Dicer1/Tollip/Clock/Kcnma1/Pbrm1/Ctnnd1/Clic4/Sgpp1/Kcnq1/Pck2/Fam3c/Lats1/Sod1/Pard3/Abl2/Akap11/Rock2/Abi2/Gpat4/Skil/Arid4b/Ift80/Lipa/Tmem231/Add1/Ctsb/Frs2/Rock1/Ikbkb"
"GO:0070252","GO:0070252","actin-mediated cell contraction",37,0.694103689048975,1.8404370239784,2.27525111310407e-05,0.000796530707477366,0.00058981978007854,2052,"tags=70%, list=24%, signal=54%","Atp1a1/Scn5a/Pik3ca/Cacna1h/Cacna2d1/Akap6/Scn3b/Jup/Camk2d/Myh9/Akap9/Cacnb2/Bin1/Ank2/Kcnq1/Pard3/Cacna1d/Limch1/Kcnj2/Rock1/Nedd4l/Atp2a2/Ikzf2/Shtn1/Kcnn2/Slc9a1"
"GO:0021953","GO:0021953","central nervous system neuron differentiation",109,0.56049263943461,1.65518689755989,2.44978386774736e-05,0.000850424971232298,0.00062972772398707,1364,"tags=38%, list=16%, signal=32%","Gdpd5/Ift172/Dcx/Robo2/Nin/Casz1/Taok1/Herc1/Lingo1/Zswim6/Brinp2/Dync2h1/Sptbn4/D130043K22Rik/Mycbp2/Plxna4/Spock1/Plxna1/Faim2/Itgb1/Robo1/Ulk4/Ptch1/Celf1/Drd2/Nfe2l1/Samd4b/Cacna1a/Agtpbp1/Timp2/Psap/Dicer1/Smarcc2/Nrp1/Csnk1d/Arhgap35/App/Zmiz1/Mib1/Brsk1/Plxna3"
"GO:0001764","GO:0001764","neuron migration",109,0.559832726135703,1.65323811220746,2.59138833769025e-05,0.000892085435249869,0.00066057671134455,1364,"tags=37%, list=16%, signal=31%","Ptprz1/Gas6/Arhgap32/Plxnb2/Dcx/Sema6a/Tubb2b/Pcnt/Nav1/Nipbl/Zswim6/Auts2/D130043K22Rik/Cdk5r2/Spock1/Plxna1/Astn1/Astn2/Fzd3/Ulk4/Adgrl3/Kirrel3/Drd2/Myh10/Fat1/Ctnna2/Celsr2/Usp9x/Abi1/Tbc1d24/Pcm1/Bbs1/Nrp1/AU040320/Arhgef2/Zmiz1/Mapk8ip3/Abi2/Fktn/Plxna3"
"GO:0071805","GO:0071805","potassium ion transmembrane transport",73,0.590884805876587,1.68901918084245,2.87188274299572e-05,0.000972340115675186,0.00072000417285278,2211,"tags=58%, list=26%, signal=43%","Slc12a7/Atp1a1/Akap7/Wwp2/Slc12a2/Pkd2/Cnga2/Ank3/Letm1/Kcna2/Wnk1/Akap6/Slc24a2/Kcnc4/Kcnh4/Kcnk10/Kcnab2/Bin1/Slc9a9/Kcnh3/Ank2/Wnk2/Kcnma1/Kcnq1/Cacna1d/Kcnb1/Prnp/Slc24a4/Kcna6/Hcn2/Kcnj2/Atp1b1/Tmem38a/Slc12a6/Nedd4/Nedd4l/Kcnn2/Slc9a1/Slc17a6/Slc9a8/Ghitm/Ywhae"
"GO:0007269","GO:0007269","neurotransmitter secretion",100,0.558814345192224,1.64462543232435,2.89513033715923e-05,0.000972340115675186,0.00072000417285278,1780,"tags=42%, list=21%, signal=34%","Ap2b1/Unc13c/Ppt1/Ppp3ca/Cacna1b/Slc38a2/Nrxn2/Dnm1l/Stxbp5/Syt11/Vamp1/Grik5/Braf/Osbpl2/Syt7/Git2/Rims2/Rims3/Kcnc4/Sv2a/Tspoap1/Synj1/Cacna1a/Stx2/Nrxn1/Pclo/Unc13b/Erc1/Cadps/Pak1/Cacna1d/Ppfia2/Brsk1/Slc4a8/Syt1/Napb/Stxbp1/Nf1/Rims1/Psen1/Camk2a/Ctbp2"
"GO:0099643","GO:0099643","signal release from synapse",100,0.558814345192224,1.64462543232435,2.89513033715923e-05,0.000972340115675186,0.00072000417285278,1780,"tags=42%, list=21%, signal=34%","Ap2b1/Unc13c/Ppt1/Ppp3ca/Cacna1b/Slc38a2/Nrxn2/Dnm1l/Stxbp5/Syt11/Vamp1/Grik5/Braf/Osbpl2/Syt7/Git2/Rims2/Rims3/Kcnc4/Sv2a/Tspoap1/Synj1/Cacna1a/Stx2/Nrxn1/Pclo/Unc13b/Erc1/Cadps/Pak1/Cacna1d/Ppfia2/Brsk1/Slc4a8/Syt1/Napb/Stxbp1/Nf1/Rims1/Psen1/Camk2a/Ctbp2"
"GO:0001501","GO:0001501","skeletal system development",176,0.506016366682251,1.53263442972324,3.64197286741854e-05,0.00121330563833113,0.000898435751504098,2430,"tags=46%, list=29%, signal=34%","Pbxip1/Tjp2/Ift172/Akap13/Sgpl1/Por/Nipbl/Pum2/Rb1/Glg1/Acp2/Foxp1/Trps1/Bmpr2/Mmp16/Lrp6/Mia3/Slc38a10/Ash1l/Errfi1/Sp1/Twsg1/Tgfbr1/Pkd1/Etl4/Mbtd1/Megf8/Pds5a/Jag2/Atp6ap1/Bbx/Ski/Plxnb1/Mef2d/Rab23/Dicer1/Wdr19/Bbs1/Ankrd11/Nsd2/Enpp1/Eif2ak3/Setd2/Chd7/Dym/Atf2/Sp3/Papss2/Ift80/Bmpr1a/Asxl2/Lipa/Gas1/Slc39a3/Dscaml1/Wwox/Lnpk/Atg9a/Galnt3/Psen1/Ep300/Pdgfa/Mcph1/Rflnb/Ift140/Zeb1/Mex3c/Miga2/Pafah1b1/Map3k7/Hif1a/Smad2/Med12/Zmpste24/Ext2/Spef2/Col27a1/Cadm1/Smad1/Zbtb7a/Ctdspl2"
"GO:0048588","GO:0048588","developmental cell growth",158,0.518787613229905,1.56420678136005,4.26307298501501e-05,0.00139767892865849,0.00103496157848401,2015,"tags=42%, list=24%, signal=33%","Sema7a/Cdh4/Arhgap32/Akap13/Ptprs/Flrt1/Dcx/Nin/Dip2b/Cyfip1/Pum2/Auts2/D130043K22Rik/Map1b/Ctnnd2/Plxna4/Foxp1/Bmpr2/Myo5b/Plxna1/Golga4/Dscam/Akap6/Clasp2/Rims2/Macf1/Itgb1/Ttc3/Robo1/Spag9/Camk2d/Iqgap1/Megf8/Anapc2/Usp9x/Bcl11a/Efna5/Arih2/Nrp1/App/Pak1/Raph1/Sh3gl2/Mecp2/Adnp/Plxna3/Rufy3/Hdac6/Itsn2/Sin3a/Syt1/Cyfip2/Atg16l1/Rnf157/Rims1/Zfyve27/Ep300/L1cam/Tomm70a/Yy1/Gsk3b/Mtor/Nedd4l/Shtn1/Mex3c/Gdi1/Ndel1"
"GO:0006897","GO:0006897","endocytosis",360,0.454040863824967,1.40279727851002,4.23752009998994e-05,0.00139767892865849,0.00103496157848401,2340,"tags=40%, list=28%, signal=30%","Ap2b1/Ptprj/Ppt1/Gas6/Pikfyve/Ppp3ca/Plxnb2/Dcx/Ap2a2/Rap1gap/Rapgef1/Dgkd/Sort1/Alms1/Dnm1l/Syt11/Pik3ca/Atp9a/Lrp10/Scamp1/Actn4/Hip1/Ank3/Syt7/Myo5b/Dnajc13/Abca7/Cbl/Lrp6/Susd4/Xkr4/Synrg/Npc1/Dennd1b/Btbd8/Abr/Itgb1/Abca2/Esyt2/Synj1/Drd2/Myh9/Sgip1/Pik3c2a/Myo6/Myo18a/Ap3s2/Tm9sf4/Ap1g1/Mkln1/Epn1/Bin1/Numb/Arhgap21/Fnbp1/Tbc1d24/Fnbp1l/Csnk1d/Sorl1/Diaph1/Canx/Ank2/AU040320/Cltc/Insr/App/Btbd9/Clcn3/Reps2/Sod1/Sh3gl2/Pard3/Mib1/Elmo2/Lrsam1/Abl2/Hmgb1/Ralbp1/Lyst/Eif2ak1/Ap3b2/Heatr5b/Ckap5/Itsn1/Hfe/Tspan7/Tub/Cxadr/Ston2/Cdc42se1/Itsn2/Syt1/Ap3d1/Tsc2/Ncl/Gapvd1/Lipa/Napb/Bicd1/Add1/Appl1/Arl8b/Rock1/Cblb/Ehd3/Mtmr6/Rabgap1l/Fchsd2/Atp9b/Snx18/Fkbp15/Aak1/Nedd4/Lrp8/Myo5a/Hap1/Rab11fip2/Clint1/Nedd4l/Ahi1/Ehbp1/Ankrd13a/Dennd1a/Necap1/Dnajc6/Ptpn1/Itch/Calr/Snap91/Calm2/Nrg1/Gak/Hip1r/Rab5b/Reps1/Csnk1g1/Ldlrad3/Lman2/Ube3a/Dlg4/Inpp5f/Scarb2/Eea1/Tmub1/Bcl2l1"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",427,0.441222129541622,1.36632269230186,4.46202127682067e-05,0.00145138660586978,0.00107473135768263,1979,"tags=34%, list=23%, signal=27%","Negr1/Tjp2/Pag1/Gas6/Ppp3ca/Ptprs/Sema6a/Rap1gap/Atp1a1/Dip2b/Casz1/Nf2/Alms1/Slc12a2/Syt11/Tmprss6/Ahr/Lingo1/Tob2/Sptbn4/Rb1/D130043K22Rik/Ptn/Foxp1/Zfp608/Rnf128/Bmpr2/Usf3/Nav3/Lnpep/Oga/Foxj2/Khsrp/Wnk1/Errfi1/Abr/Ptprg/Itgb1/Ttc3/Kcnc4/Twsg1/Robo1/Kifap3/Adipor1/Tgfbr1/P2rx4/Gtf2i/Ptch1/Pibf1/Rbpj/Creb3l1/Hook3/Drd2/Serpine2/Xiap/Crebbp/Ctnna1/Nploc4/Epn1/Dtx1/Bin1/Ski/Rad21/Ilrun/Jak2/Bcl11a/Dock7/Casp3/Dicer1/Arrdc3/Rc3h1/Pcm1/Nrp1/Sorl1/Ubr5/Insr/App/Kcnma1/Pak1/Ctnnd1/Ago1/Enpp1/Tnfrsf21/Sfmbt1/Arhgef2/Socs5/Fbxo38/Aida/Sod1/Fbxo11/Eif2ak3/Mecp2/Mapkbp1/Rc3h2/Hmgb1/Rock2/Plxna3/Rufy3/Hdac6/Zbtb7b/Hdac9/Atf2/Hfe/Laptm4b/Prnp/Cxadr/Arid4b/Sin3a/Selenos/Phf14/Bmpr1a/Tsc2/Frs2/Rock1/Ikbkb/Cblb/Nf1/Gpr137b/Atg9a/Psen1/Krit1/Pdgfa/Fbxo32/Cry2/Ppm1b/Tcf4/Acvr1b/Tomm70a/Kdm4a/Tle3/Sap130/Rflnb/Lpin1/Yy1/Ufl1/Btg2/Gsk3b/Mtor/Atp2a2/Rbbp4/Trak2/Furin/Gdi1/Mfn2"
"GO:0099504","GO:0099504","synaptic vesicle cycle",178,0.503633302314547,1.52480767491874,4.60185547187616e-05,0.00148517694955628,0.00109975263168356,1780,"tags=37%, list=21%, signal=30%","Ap2b1/Unc13c/Ppp3ca/Ap2a2/Atp6v0a1/Cacna1b/Dnm1l/Stxbp5/Syt11/Vamp1/Cyfip1/Grik5/Braf/Osbpl2/Syt7/Cdh2/Myo5b/Git2/Rims2/Rims3/Btbd8/Sv2a/Synj1/Sgip1/Ap3s2/Ap1g1/Cacna1a/Stx2/Nrxn1/Pclo/Atp6ap1/Unc13b/Erc1/Bin1/Atp6v1e1/Tbc1d24/Casp3/Diaph1/Bsn/Canx/Cltc/Cadps/Btbd9/Scrn1/Pcdh17/Clcn3/Dnajc5/Sh3gl2/Cacna1d/Ppfia2/Ap3b2/Brsk1/Itsn1/Slc4a8/Cxadr/Ston2/Itsn2/Syt1/Ap3d1/Napb/Rock1/Stxbp1/Rims1/Psen1/Camk2a/Ctbp2"
